iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,queue_cost,memory_penalty,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
443,20,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5a9f375ffd679ed8b30435c6aa1176cefaec5c8a6ff6f82baaec57e0970b6a94,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1332.056957995519,deepseek-v4-flash,328,62,390,1,True
444,40,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,9c9902394800cc43416efdef882a242893a42c669db078509b929471aab9d346,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1450.5247910274193,deepseek-v4-flash,324,65,389,1,True
445,43,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,3b7f494006c50e2ce70efc1718be76dc0271a66fd4069374d15a5698ef9203ba,1,1,0.21279533900503114,2.109055806846652,high_vram_load,deepseek-v4-flash,1212.3697920469567,deepseek-v4-flash,323,57,380,1,True
446,2,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,a38352768f25fd13788ca6b06f30f81245bba3079d32186fc9e93320ae55f733,1,1,increase,increase,high congestion and vram load,deepseek-v4-flash,1146.3637920096517,deepseek-v4-flash,322,46,368,1,True
447,2,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,a38352768f25fd13788ca6b06f30f81245bba3079d32186fc9e93320ae55f733,1,1,increase,increase,high congestion and vram load,deepseek-v4-flash,1146.3637920096517,deepseek-v4-flash,322,46,368,1,True
448,35,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0e26f229e41e11b3f959bdd60e3fb13c4958feb35ae750cf224485147285853a,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1332.902458962053,deepseek-v4-flash,328,55,383,1,True
449,47,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,3638628b13f1f86ee364d0fa84cba7aa1060e1887d9f57c3b8106f9be7c4e42d,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1252.2957499604672,deepseek-v4-flash,323,80,403,1,True
450,1,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,a3cb6b4fafa1e6c993a3c77174177862501a59d4c0adeed92ea929e133214776,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause instability.",deepseek-v4-flash,1400.1477919518948,deepseek-v4-flash,331,74,405,1,True
451,34,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,be9233a3f89e0cff1376a5901761935053e2cd4ba17e095f7fc02dbea540c94f,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1042.4529580632225,deepseek-v4-flash,327,55,382,1,True
452,34,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,be9233a3f89e0cff1376a5901761935053e2cd4ba17e095f7fc02dbea540c94f,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1042.4529580632225,deepseek-v4-flash,327,55,382,1,True
453,66,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,1644c28a5570490a2739456c906509075f6a153ba923a3e2ea1a65d16a64013a,1,1,0.21279533900503114,2.109055806846652,High VRAM load increase (0.014188) may cause instability.,deepseek-v4-flash,1317.4925829516724,deepseek-v4-flash,331,68,399,1,True
454,34,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,be9233a3f89e0cff1376a5901761935053e2cd4ba17e095f7fc02dbea540c94f,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1042.4529580632225,deepseek-v4-flash,327,55,382,1,True
455,10,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d7e68557127037c75b291635a28568ccb8b7e7e8b1d7fe9a60e111ff0030c449,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1388.124083983712,deepseek-v4-flash,325,63,388,1,True
456,81,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,dd5b40a1599b5bef852bf2ee3bbfcda9305947d430cabf9a335835dff8850a50,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1461.7962080519646,deepseek-v4-flash,325,81,406,1,True
457,87,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,597e372bd8d28f0651e9d34dd65c7aaa10276860ff1a208e616346b3ea612330,1,1,increase,increase,high congestion and vram load,deepseek-v4-flash,1225.2542909700423,deepseek-v4-flash,326,46,372,1,True
458,56,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,3ae02feff56a606105351a4f7900820297144fbfe73a1e1edd3f5eaa9a874f58,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1762.5499999849126,deepseek-v4-flash,327,85,412,1,True
459,16,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,8fa95afdf14aa0fcece04bc4e102ae1cf97f57812b9c5e434a5a95c36d1e492d,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1286.941041937098,deepseek-v4-flash,323,80,403,1,True
460,15,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d23960173cdc3f369b367866ef067e1567d43e58db50d0d50c02835c03ce2771,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1793.0082910461351,deepseek-v4-flash,325,63,388,1,True
461,40,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,9c9902394800cc43416efdef882a242893a42c669db078509b929471aab9d346,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1450.5247910274193,deepseek-v4-flash,324,65,389,1,True
462,11,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,b5d53fc2b8e7be650e87f3a9348de9cd4a8b6d7cc8db1b64cbe6bf4c6811b3f6,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1318.9678329508752,deepseek-v4-flash,325,63,388,1,True
463,63,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,eae3563e034bd76228f5b776aed4d20da4b39200adcf3782d0dc5847d0de7e9f,1,1,high,high,"vram_load_fraction exceeds 0.9, risk of OOM",deepseek-v4-flash,1214.1588750528172,deepseek-v4-flash,322,55,377,1,True
464,33,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,342160d42a5c70510fa919117c590d6edb41bdf3452719a4486b9899f316dba6,1,1,0.21279529451408244,1.8040301671394308,"High VRAM load increase from 0.8796 to 0.8938, may cause instability.",deepseek-v4-flash,1474.8014999786392,deepseek-v4-flash,328,81,409,1,True
465,54,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,6d704f8216a8d1f4a84f65327aaa4b0148ec4f9bf62ae95302cfd64c290c5cea,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1529.6209999360144,deepseek-v4-flash,324,65,389,1,True
466,35,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0e26f229e41e11b3f959bdd60e3fb13c4958feb35ae750cf224485147285853a,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1332.902458962053,deepseek-v4-flash,328,55,383,1,True
467,43,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,3b7f494006c50e2ce70efc1718be76dc0271a66fd4069374d15a5698ef9203ba,1,1,0.21279533900503114,2.109055806846652,high_vram_load,deepseek-v4-flash,1212.3697920469567,deepseek-v4-flash,323,57,380,1,True
468,2,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,a38352768f25fd13788ca6b06f30f81245bba3079d32186fc9e93320ae55f733,1,1,increase,increase,high congestion and vram load,deepseek-v4-flash,1146.3637920096517,deepseek-v4-flash,322,46,368,1,True
469,54,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,6d704f8216a8d1f4a84f65327aaa4b0148ec4f9bf62ae95302cfd64c290c5cea,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1529.6209999360144,deepseek-v4-flash,324,65,389,1,True
470,72,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,1603754ef57691ebb6d099dadff8e4d360e6016dd5977d089e18f56d2700d3c1,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1235.4099999647588,deepseek-v4-flash,323,80,403,1,True
471,14,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,6662364b25fdddc6889d70c8f18b1d1dcc4366038afca822e9aea007fceb14bf,1,1,0.21279533900503114,2.109055806846652,High VRAM load increase (0.014188) may cause instability.,deepseek-v4-flash,1335.6998329982162,deepseek-v4-flash,323,68,391,1,True
472,8,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,8947b782d1f5fbcb063f6bcd48819aab35ca5c1b1a757752e2f840ff5bdf9ea0,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1476.739834062755,deepseek-v4-flash,323,80,403,1,True
473,61,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,7e9345d83c636412be843e35fdc94f8302579ba98588f6c5953923dbafe69fd7,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause instability,deepseek-v4-flash,1972.652665921487,deepseek-v4-flash,324,62,386,1,True
474,28,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,bf2e4702d7c5ee02e53c8fe2029eee0d58411a770bc61fa6e0fe0a3e1578403d,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1609.7409999929368,deepseek-v4-flash,328,85,413,1,True
475,50,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,30595f15f6bc4b00cd9a7ee664eb5996456c344b08d5e09c3d63f75872d9b065,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1570.960000040941,deepseek-v4-flash,330,81,411,1,True
476,76,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,ecfd55c10822f4df642b909b443544a1cb011bf58ed87dc6e7687fee89a41880,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1397.7422500029206,deepseek-v4-flash,328,63,391,1,True
477,51,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,17cedbaae564869583d796fe79494fa2e266e37131042793bdddd1157b946d00,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1540.4822080163285,deepseek-v4-flash,328,81,409,1,True
478,14,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,6662364b25fdddc6889d70c8f18b1d1dcc4366038afca822e9aea007fceb14bf,1,1,0.21279533900503114,2.109055806846652,High VRAM load increase (0.014188) may cause instability.,deepseek-v4-flash,1335.6998329982162,deepseek-v4-flash,323,68,391,1,True
479,47,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,3638628b13f1f86ee364d0fa84cba7aa1060e1887d9f57c3b8106f9be7c4e42d,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1252.2957499604672,deepseek-v4-flash,323,80,403,1,True
480,38,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,0cbe81dd0fb3c365d3b2e40e03428f90e8c5858dafe770a309502f869659f075,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1426.7518339911476,deepseek-v4-flash,326,80,406,1,True
481,24,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,9901bb4e147849983fe8bb93cbdcd7fdb2a29ce7450b97f335adb5015baf88fa,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1513.1889999611303,deepseek-v4-flash,325,78,403,1,True
482,66,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,1644c28a5570490a2739456c906509075f6a153ba923a3e2ea1a65d16a64013a,1,1,0.21279533900503114,2.109055806846652,High VRAM load increase (0.014188) may cause instability.,deepseek-v4-flash,1317.4925829516724,deepseek-v4-flash,331,68,399,1,True
483,26,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,1c79164a4f9b6fa6d3c67e84c597c9ee922946b0b98573a40f228c0f5ad1a7c8,1,1,0.21279533900503114,2.109055806846652,High VRAM load increase from 0.8938 to 0.908; consider offloading to reduce memory pressure.,deepseek-v4-flash,1581.9281669100747,deepseek-v4-flash,323,78,401,1,True
484,7,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,a5b22697fee7c406785ea002052a1f93fb655953834c57b88b7fbcdffde71ef6,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1861.7188750067726,deepseek-v4-flash,328,81,409,1,True
485,47,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,3638628b13f1f86ee364d0fa84cba7aa1060e1887d9f57c3b8106f9be7c4e42d,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1252.2957499604672,deepseek-v4-flash,323,80,403,1,True
486,90,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,8dc9630a6ece1297c9313b04fdeb6ecb6361fd6fbcb8a4d7d508a4b6e34f8f05,1,1,increase,increase,high_vram_load,deepseek-v4-flash,1243.1090829195455,deepseek-v4-flash,326,44,370,1,True
487,55,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,c7343e1bddf53c9cf9afc98fc8a1697f9ac9de8ef91b99136b4c1c3dc4b70561,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1385.9264169586822,deepseek-v4-flash,325,78,403,1,True
488,12,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0bd138abb169abba3faca16c8b87fffd658b0d684426a23e0278ca963535b90d,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1328.4271250013262,deepseek-v4-flash,328,56,384,1,True
489,90,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,8dc9630a6ece1297c9313b04fdeb6ecb6361fd6fbcb8a4d7d508a4b6e34f8f05,1,1,increase,increase,high_vram_load,deepseek-v4-flash,1243.1090829195455,deepseek-v4-flash,326,44,370,1,True
490,61,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,7e9345d83c636412be843e35fdc94f8302579ba98588f6c5953923dbafe69fd7,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause instability,deepseek-v4-flash,1972.652665921487,deepseek-v4-flash,324,62,386,1,True
491,87,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,597e372bd8d28f0651e9d34dd65c7aaa10276860ff1a208e616346b3ea612330,1,1,increase,increase,high congestion and vram load,deepseek-v4-flash,1225.2542909700423,deepseek-v4-flash,326,46,372,1,True
492,35,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0e26f229e41e11b3f959bdd60e3fb13c4958feb35ae750cf224485147285853a,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1332.902458962053,deepseek-v4-flash,328,55,383,1,True
493,28,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,bf2e4702d7c5ee02e53c8fe2029eee0d58411a770bc61fa6e0fe0a3e1578403d,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1609.7409999929368,deepseek-v4-flash,328,85,413,1,True
